feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
-0.060403729,1.127780251,0.086110868,-0.746923285,0.990166239,-0.217131075,0.526536684,-0.477410706,-0.649826885,0.08416823,0
0.012828644,0.479827035,-0.268645753,-1.836359784,-0.432773884,0.793818467,-0.297376079,-0.246383403,0.986376506,-0.711973227,0
-1.542803218,-0.16063112,-0.484173951,-0.96624632,-0.175378456,0.491505647,-0.009288562,0.306981073,1.813407699,-0.342878862,1
0.278348635,-0.509213363,-0.84635972,-0.584907653,-0.478758572,0.359475798,2.349075787,-0.716043436,-0.416625306,-0.063123013,1
0.395798849,0.263550812,1.284095794,-2.426392071,-2.38692987,-0.495878172,1.097300188,-1.565648032,-3.00763234,0.571179406,0
0.243657224,-1.090208407,-0.985539601,-0.96974372,0.110535317,-0.626315276,0.494063919,-2.854626663,-0.856851865,-1.126053961,0
-0.256340678,-0.538047758,0.79784378,-1.859336772,0.045491476,0.558336423,1.856647437,-0.481765971,0.324458604,-1.803862793,1
-2.391956204,0.844774376,-0.005560294,1.17851269,-1.373402889,0.51990214,1.868817841,0.419705608,0.276581506,0.008556081,1
-1.570881457,1.355572936,-0.61085764,0.504483256,-1.563034307,-1.179459665,1.435087399,-0.347302289,1.453275476,-0.078230659,1
-1.841897773,0.8920676,-0.589892318,0.698688814,0.025210868,-1.543118228,0.164294765,2.196223142,0.492986459,-0.057517753,1
1.075343402,0.210668465,0.20953423,-1.091625172,0.233848026,1.035443416,-0.836062152,1.424495821,-0.091706024,-0.887769512,1
0.997632077,-0.286794236,0.759514887,-0.291758632,-0.059826144,0.493560204,0.290897058,-1.99553178,-1.12124374,0.929409985,1
-0.132136589,-0.523731303,-1.358574015,-1.079736321,-2.02179864,-0.101280719,-0.598437581,-0.966587891,-0.068123425,0.363970631,1
2.093197932,-1.51188342,1.159381043,0.973101561,-0.779092739,0.203235955,-0.457633249,0.18568858,1.509131013,0.605606233,0
0.508608373,-0.43030932,-1.484056665,-0.208468211,1.206608155,-1.527167857,-1.055089368,0.126267736,-0.984654785,-0.792523447,0
-0.423598582,-1.365617404,-0.974121846,0.703427917,-1.307369782,-1.597872134,-0.63002498,0.731955503,-0.196921808,-0.464581078,1
0.044358798,-1.745707433,0.494705654,0.383435031,-0.409308474,1.005924512,-1.127496099,1.127908993,0.154493666,-0.33655259,0
-0.019873635,-0.107264766,1.220282896,-1.076679127,-0.762519239,1.036302892,-0.595534935,0.900533077,1.699435983,-0.401795027,1
0.681362327,-1.153692281,0.754733298,0.199423986,0.473038282,-0.645572072,-1.661083416,0.503252065,-2.063403152,-0.317350492,0
0.941181866,0.191897736,1.948342645,1.025109153,-0.653898388,0.02731338,-0.047370703,-1.582176763,-0.940398916,-0.560760907,1
-2.036220503,0.047493468,-0.249071845,-1.672893901,0.404212865,0.715872745,0.227034479,-0.324068175,0.591442152,0.68022036,0
0.30740357,-0.82461225,0.276600766,1.195480651,-0.596629059,2.097939339,-0.525630934,0.032407013,-0.672485596,0.223270836,1
-1.742221693,-0.546041799,-1.0921212,0.135338348,0.994447376,0.646006187,-2.371659361,2.042069653,0.295279941,-0.77649914,0
0.157127919,0.176189823,-0.666848717,0.197916667,-0.607472288,-0.404361993,-0.686279136,-1.43267129,0.14583647,0.585299437,0
0.514883596,0.819925253,0.32434021,-0.532725498,0.839663864,-1.35751754,-0.900671383,-0.964200071,1.080056059,0.942788514,1
0.487305237,1.071929865,-0.879282782,0.34859512,-0.125174428,0.846882104,-0.115224233,-0.384942888,0.540908519,0.876169167,1
-0.668345195,-0.061075671,-1.058440634,-2.498061017,0.200459631,0.608905356,0.262066809,-1.949561718,-0.35084943,-2.21834776,1
1.369701108,-1.086054582,1.255403609,0.945869644,-0.900590353,-1.132784951,0.350370216,-0.844324037,0.102484642,-0.482827591,0
-1.781158414,-2.230468019,0.226684248,-0.561557746,-0.553089817,0.695863839,1.173442277,-0.272544721,-0.340598707,0.500143033,0
-1.35693557,0.223153055,0.551885972,0.680230208,-1.936752703,-0.76135527,-0.878263253,0.099886954,0.48074458,1.496710407,0
-0.49496548,-0.497572498,1.149672019,0.296576939,1.267651511,0.288728003,-1.157116619,-1.333128355,-1.551512249,0.662051835,0
1.188596823,1.849362141,0.843105332,1.162838578,-0.580016333,-1.156415817,0.850079332,0.417680752,0.107444374,0.387371481,1
0.323185482,1.28381686,1.294985585,0.544220352,0.845802873,0.514062552,-0.461169732,0.756564675,-1.394495069,1.053891552,1
-1.19452294,0.285803287,-0.845153958,0.553388983,-0.033925226,-1.594755958,0.420699631,-0.577920777,0.881146721,0.001325689,0
0.395420985,-0.957568955,-0.589332231,-0.458638636,0.85670248,1.677377088,-0.805171752,1.076848145,-2.169677418,-1.194189401,1
-0.958778456,-1.352508689,-1.58358839,0.412998912,-0.214067698,0.379405398,0.690472686,0.265616993,0.657763176,-0.069532286,1
-1.186993388,1.057814181,-0.589112133,-0.935596299,-0.177917876,-0.912810919,-0.417430382,0.344053922,0.348341739,-0.897830066,1
-0.487705373,1.074333005,0.496400118,2.075065039,1.180128174,1.144293069,-1.38786855,0.763860352,-0.053106802,-0.550981804,1
0.168015341,0.945211535,0.500831591,-0.878473801,0.742458914,-0.637587542,0.216683119,-0.303350067,-0.218866252,0.766242975,0
-1.04019372,1.945195074,-1.821086069,-0.597667683,0.37021189,0.584314166,-0.100475721,-0.057390703,0.410550085,-0.231069477,1
1.393181258,0.839349114,0.872824351,-0.966156723,-0.079388424,-0.300465949,-1.005601376,0.360164184,-0.537645758,0.65540383,1
-1.070191563,1.719040613,-0.896332659,0.219302337,0.79185931,-0.57064043,0.852468643,-1.229183598,1.452117699,0.014149265,1
-0.596411408,-0.299181772,0.808919269,-0.584455292,-0.749357689,-0.221536598,-1.176962113,1.820543908,-0.566394591,0.831616786,0
0.209470084,-0.98453405,-0.005954709,0.784002779,-0.188261335,1.193112946,1.021515393,0.918914855,-0.459656772,-1.079842448,1
-0.613587605,0.196240941,0.545786714,-2.171571405,-0.008113202,0.158089225,-0.277544256,1.291273839,0.421780074,1.310191908,0
-0.21596052,0.937477493,1.635066395,1.311693449,-1.092141593,-0.253676078,-0.345164705,0.489254535,0.686353555,-0.838892674,0
0.067838514,-2.019927332,1.441945006,-0.512374241,0.05586394,-0.309649714,1.146027575,-2.837506441,-0.016610342,-0.105818757,1
-0.453636388,1.726226546,-0.887329459,0.771796177,0.356252789,1.261519253,-0.667189085,-0.732968899,1.096069907,0.425321308,1
-1.544937347,-0.539305014,0.386382654,0.837764222,-0.679230653,-2.91425599,0.523223186,-1.22032069,-2.017338798,-2.832325925,0
0.81398086,0.12861745,-0.225656381,1.389024363,0.637324683,1.616300043,-1.392735472,-0.034550624,-1.616713375,-0.229382332,0
-0.248615854,0.626613637,0.045563881,0.623407138,0.703440133,2.154928677,-0.315296655,-0.941022701,0.246083615,-0.802280027,0
1.481960768,-0.283218039,-0.565576368,-0.471315721,0.718417423,-0.157746983,-0.64166682,1.665351918,-0.856169841,0.035566074,0
0.652306152,-1.63133511,0.480260501,-1.055107675,0.822782781,-0.962651012,0.692769032,1.105833066,0.861436526,0.251316648,1
-0.231300943,-0.576419576,1.471034691,-0.69949522,-1.037066074,0.665368935,-0.796136803,-0.950063497,-1.443604262,-0.482909839,0
-0.082715024,0.243091728,0.951306244,0.526897924,-0.19087222,-0.198195676,0.510157469,1.272570163,0.126314199,-0.469130854,1
-0.992866001,-1.445205264,0.666269672,0.577978524,0.577363525,-0.128659446,1.406934746,-0.484118495,0.955269237,-0.038742895,1
-0.608350765,0.592530307,0.409636119,0.356972759,0.081278422,-0.037893082,2.388371993,1.184256645,0.722826895,0.111799158,0
1.007157201,0.517994776,0.026204753,-0.303564325,-0.080917338,-3.170425736,0.210600839,-0.48847608,1.592669998,0.019344071,1
-1.18896342,-0.049880154,-1.046121085,0.473407416,0.290947364,0.957839631,-0.790881792,0.034008096,-1.365021795,0.701494782,0
0.51887118,0.495805021,0.001619031,0.414772891,1.604339108,-0.285094257,0.138645184,-1.086126299,-0.868260962,0.097813293,0
1.103933547,-0.256280824,-0.235916529,-0.406885245,-0.534756671,0.294971456,-1.497257645,1.280939577,-0.665422298,0.721903485,0
-1.269998597,0.668840131,0.671944608,0.384202072,-0.994428522,0.24954819,-1.183056185,-0.252763255,1.029413101,0.796701927,1
0.015182943,-0.974806576,0.645587712,0.019381238,-2.320315598,0.782629826,-0.024232834,1.202451248,-1.095270519,-3.176703813,1
0.279083858,0.291563677,-1.690671628,-0.978499546,2.755217744,-0.305610614,0.730958976,-0.650659827,-2.090302899,-0.170258247,0
-0.26560456,-0.399878239,-0.114640836,0.264268272,-0.150116951,-1.264006168,0.486184792,-1.949371755,-2.050357457,0.739180495,1
0.507020272,-0.057395365,-1.395448505,-0.707910941,-0.262746748,-1.595893969,-0.739028658,0.652330338,1.427305364,-0.419434753,1
0.756488354,-1.914060071,0.659451241,-0.803948415,0.307345617,-0.247752418,1.32041401,-0.874435648,0.627606298,-0.279507463,1
-0.158305478,-0.183853893,-0.845673104,-0.014098966,-0.062648222,0.241240248,0.084505146,0.79799455,0.923508616,-1.050623322,1
0.868772501,-1.186336427,0.587855888,0.619738785,-1.911316892,0.092979247,-0.468496113,-0.758765258,1.350852331,-0.653679141,1
-0.806376929,0.07569494,0.685589746,-0.141648586,1.166370546,0.530975662,-2.17821132,-0.529466964,-0.561842099,0.479360953,0
-2.624817056,2.549009709,0.531026095,0.148876804,1.181567716,2.343654053,0.870746645,0.948813096,0.130690024,-0.141525753,1
-0.475795444,-0.826111992,-0.6870141,-1.350555964,-0.075871451,-1.684667577,0.190916524,-0.036330608,0.146935298,-0.52213157,1
3.07686037,1.3601159,-1.2445425,0.232868087,-0.608006143,-1.014479727,-1.340072071,0.432216691,-0.681380235,0.967826024,0
0.993782215,1.373914385,-0.852386766,0.475365611,0.632454217,-0.474178175,-0.771771957,1.609520666,0.227495876,0.635967751,1
-0.822076012,-1.219284467,-0.569449774,-0.124021387,-1.064220007,-0.009844809,-1.688505188,-1.120047422,0.670911248,0.60379052,1
-0.391876765,-1.017764309,-1.027403552,-0.373268246,0.644518492,0.928245691,-0.496531735,-1.153492426,0.267843638,-0.823534971,1
-0.518252639,1.32527609,0.827115429,0.157974312,-1.271919001,0.211396567,1.062657291,-0.375633666,1.35111409,1.29274529,0
1.663732832,0.305243127,0.5873917,1.414187288,0.447393937,-0.501234108,-0.448542837,0.238554954,-1.290561422,-0.143258915,1
1.096547118,-2.191253851,1.534482102,1.122374219,-0.459764616,0.543390828,0.003147727,1.229990368,0.982683143,-1.400070723,1
0.587262413,-0.205627854,0.082832571,-0.728171901,1.748137069,1.04006182,-0.739771164,-1.334610607,-0.385672631,0.434502646,0
0.240205844,1.253132825,0.789919722,0.969569026,0.326855401,-1.38929873,-0.195698531,1.06008974,-0.051522929,0.503090369,0
-0.318748315,-1.029811849,-0.123344064,0.309047443,-0.655687719,-0.235711245,-0.939463242,1.119244918,-0.294455758,1.452755545,1
1.528747851,-0.081045965,-1.008448733,-2.085897878,-1.472037073,-1.373834825,1.378469627,0.115824587,0.389604524,-2.220421009,0
-1.197966429,0.887079776,0.286774112,-0.147205279,0.564842359,1.635797806,-0.221042464,0.069369803,0.192596919,2.392109635,0
-2.099356264,0.683223015,-0.114802249,0.566771726,-0.657372554,-0.048965031,0.711410579,3.112910201,0.808036189,-0.848065598,0
-0.423759682,-0.453414108,-1.795643173,-0.330090192,0.732829082,-1.274232119,1.048482651,0.487774821,-0.734233322,-0.141529637,1
1.598321808,0.733547814,0.008783655,-0.237683317,0.07660907,-0.511763558,-2.104749506,2.042177911,0.155324999,0.398147265,1
-0.05790775,-0.735116801,-0.185924481,-1.599394762,2.277086498,-1.234511998,-1.031966284,-0.440259204,1.288075725,0.014508999,0
-1.236135796,1.254338361,0.731000627,0.538434957,0.715734241,2.394361901,2.185094895,-0.686715343,1.623884993,0.38316819,0
0.499095816,-1.692270832,-0.170385765,-0.81282359,0.828058815,1.0710805,-2.074486351,-0.022034864,1.121861505,-0.186678962,0
0.729063645,0.351165468,0.341660232,-0.271314978,-1.216580804,-1.121530147,0.709352514,0.019458256,-0.138512245,-0.423890042,0
-0.305188845,1.046911794,-0.335244082,-1.341064713,0.743651776,-0.204876664,0.031395866,1.607578306,-0.020560557,0.289183673,1
-1.178923491,-0.219669452,0.609526045,-1.555373734,0.200845093,0.100791073,0.041287456,1.037158899,0.334438515,1.478071898,0
-0.993589516,0.135924567,0.084466786,-1.069254494,0.956295002,2.324673306,-0.017006074,0.505021088,0.084518476,-0.71358467,1
-1.820760278,-0.705773483,-1.391958381,1.704102078,-0.115109694,-0.345919329,0.889153825,-1.121751103,-0.766864038,0.068072269,0
1.028768991,0.501685045,0.248325143,0.078117735,0.400235856,0.201652905,-1.029972275,0.046079222,-1.073688659,0.081082543,1
-0.480647941,2.539381623,-0.039894384,-1.404239566,-0.134180211,0.519358746,1.673363946,-0.5894524,-1.582427974,0.816837011,1
-1.380598706,-0.436155442,-0.257620486,-0.069633453,0.689164457,-0.683634282,-0.273729252,-0.014270353,0.149597958,0.097827175,0
0.436005775,0.84383951,0.392634116,0.453585524,-1.582223167,0.050227699,0.479507548,0.728941195,-0.692350774,-0.659039275,1
-0.574100675,0.5364139,1.033881055,-0.407460107,0.907962314,0.123479809,-0.124285777,-0.21138423,0.746611365,0.325577817,1
2.275825428,-0.852224643,0.518101702,-0.52920101,-0.869286987,-0.010867137,0.137352479,2.918173555,-0.184145816,-1.130178729,1
0.273010717,-2.074640038,-0.091956783,0.016025282,0.794600383,0.973622249,-0.503569619,-0.150614015,-0.766120831,-1.128062555,0
0.309894779,-1.273585549,-0.414626901,-0.99517396,0.549683186,1.801430099,-1.301587983,-1.853018483,-0.124886885,0.015697796,1
0.218659307,-0.446320515,-0.200639299,0.367510411,1.040430893,-1.95504877,-0.368939439,0.213808794,-0.917976105,1.731169632,1
-0.63540988,-0.041292687,0.556022097,-0.591284789,-1.846573048,-0.428654527,1.029440556,-0.336895127,-0.846434301,0.92567221,0
-0.330774896,-0.510160814,0.14945609,0.77075021,2.381713532,0.827236108,1.159839966,-0.505966199,-1.025868106,0.06233135,0
0.107169915,-1.078512741,-0.17529453,0.399317602,0.360393395,0.504287853,0.29096473,-0.507008659,-0.513900627,-1.198951398,1
1.784775039,0.013450365,-0.224853056,-0.928792081,2.935657902,-1.073328032,-0.428847926,0.415836836,0.600212966,0.957932055,1
1.807608508,0.506157655,-1.0560308,-0.256945125,0.307832373,2.068226042,-1.397805478,1.202576505,0.17991437,0.837830535,0
-0.101994717,-0.84243263,0.750872779,0.654431027,0.972056966,-0.013304635,-0.599822023,-1.558786995,0.819373268,0.423889482,0
-0.965782633,-0.538573673,-0.466758812,-1.482984432,-0.817682397,-1.133830357,-0.412479012,-0.738697498,-1.627004921,2.022590231,1
1.252540731,-0.779019422,0.272421397,0.41746509,1.191085855,-0.818605027,1.092106784,-0.547905304,-1.335862404,0.724136559,1
1.290758424,2.587908974,-1.199725265,0.698919685,-0.409801244,0.783358711,-1.470489551,-1.262769776,-0.775874823,0.078964046,0
-0.641081267,0.659054344,1.026894618,0.599577541,1.61878764,0.415826629,-1.21689671,1.363376514,-0.605156236,0.9104185,0
1.573734217,0.456688011,-1.496158813,-0.918212167,1.322744467,-0.169122686,0.079573535,0.758824416,0.696322862,0.278799812,1
-0.208668371,-0.312668446,0.857898825,0.553569531,-0.257300001,1.082112313,-0.129034115,-0.851662174,-0.758970699,-0.978740836,1
-0.272410017,1.233724278,-0.805095181,0.188475761,-0.656689346,-0.260309041,-1.510041212,-0.220538229,-0.19370538,0.540287944,0
0.223280913,-1.198392125,1.084198244,0.21030304,0.198393517,-0.009182353,-0.517757447,0.21780234,0.475588436,-1.746895691,1
-0.538760837,-0.25494697,0.256170606,1.193311006,-0.771740815,-0.497961847,-0.512534111,-0.80152759,-0.347186495,0.77080222,1
-1.053835495,0.427814395,-1.70190223,-0.561337996,-0.3294893,1.674859673,-0.274802305,-2.201243473,-1.998888907,0.034029586,1
0.613770856,0.375455858,0.167570106,1.162259598,-0.539591221,0.894910556,-1.632014885,-0.904947833,-1.807041395,-0.274845301,1
-0.046261217,0.114101492,0.061883353,-0.927553331,-0.190240844,-1.497446669,1.363228975,-0.303626073,-0.488886119,1.588940328,0
-1.242246534,-1.125587114,-1.096220325,-0.067871382,0.43163163,0.739675468,2.571995317,-2.249432454,0.608735589,-0.557130573,0
-0.586415149,-0.619772128,-0.908769671,1.684524835,0.842297327,0.023195979,1.351015752,-1.512528965,-1.330705131,-2.177967732,1
-0.69941454,0.161698527,0.102858578,0.149341911,-1.411056831,0.803154743,0.239627518,0.733054281,-1.892762178,0.311490859,1
-1.18776524,-0.397323253,0.534364899,0.091093606,-0.85153998,0.006273156,-1.531535315,1.150267396,-0.205284019,1.118549944,1
-0.526531687,-0.523575988,-0.764186787,0.876173932,-0.709431157,0.644595432,-0.382452398,-1.9759633,-0.570314068,-1.179108214,1
0.033902724,-1.190407736,0.925975101,-0.09107586,-0.177595995,0.655892138,0.963906934,-0.020098752,-0.7712003,-1.773969616,0
-0.686049757,-0.617212247,0.107057453,-0.345146881,0.687932972,-0.612983271,-0.057041167,1.183987443,0.341825214,-0.060037542,1
-0.601944442,-0.633231397,-0.850613253,-0.541006866,0.755665839,-0.221888271,-1.349773069,1.768169293,0.319965191,-1.406943401,1
-0.441848927,0.110886383,1.704592093,-1.108112458,0.976040719,1.399486427,-0.628654305,-0.277513619,-1.036309247,-0.203461141,0
-0.036589974,0.659649998,1.090183471,-0.748096065,-1.967325064,-0.021244779,0.29353753,0.249417688,-0.326673248,0.1247521,0
1.515444808,0.381734169,-0.373368425,-0.500197817,-0.169852358,1.636739962,-0.18330071,-0.019794345,-0.482313571,1.098983357,1
1.959837255,0.450613049,0.082772904,0.036782833,-2.384306789,0.745150864,0.134166416,0.428342051,-0.711462194,-0.384456879,0
-0.411024937,1.021622984,-0.378759837,2.082660322,0.430862419,-1.27568266,-0.128546293,-0.651675122,-2.19438247,1.59947094,0
0.703142542,0.533207318,0.16540366,-1.382017569,-0.48361714,0.841780775,-1.05122003,-2.531769316,-0.227106008,-0.141757554,1
0.135563416,0.728518644,0.637605812,0.258769805,1.195531388,-1.518969781,0.504581814,0.626538363,-1.239562286,-1.502870609,1
-0.745942126,-0.661541443,0.753419464,-0.614538784,-0.856348518,-0.611633737,1.118632334,0.013043374,-0.179251025,-0.110005499,0
1.292060334,-0.749171727,1.315508291,0.210496299,-0.160419382,2.500900498,-1.05563949,-0.35368576,-1.232431239,0.952461971,1
1.689188934,1.669922781,1.223948753,-0.197620468,-0.365240977,-1.671169772,2.035873535,0.468978078,-0.491956905,1.328056889,0
-0.972764517,0.406622034,-0.172629134,0.63867714,-0.063573539,-1.450927891,0.075576373,1.048864142,-0.029216406,0.775115122,0
-1.045529486,-0.026260793,-0.624510455,0.74698084,0.031491562,0.690073676,1.087710426,0.691618575,0.273118434,-0.998212259,0
-0.002786111,-0.533090402,-0.344063957,-0.374534151,-0.979925575,-1.957338589,-0.668143048,0.193379452,-1.348177045,0.015682236,1
1.900268424,1.023056555,1.643541509,0.391127877,1.167509823,-0.72396473,-0.644340267,-2.739140206,1.186145474,1.54032398,1
-0.553177245,-0.253951706,-0.753862114,0.382653551,1.124932545,-1.742771974,0.409438531,-0.276671772,0.113394392,0.458994002,0
-0.188202439,-0.103586853,-0.213875168,0.970316202,0.41875996,0.220583538,-1.270951721,-0.378579743,0.89866916,0.037696573,0
0.65953147,1.7665118,1.038606069,0.093158338,-0.51098917,-2.553549596,-0.168384922,-0.326012496,0.390366194,-0.153905227,1
-0.320385059,-1.779398931,-0.939967829,0.476651041,1.715907631,-0.097525384,0.327811074,0.952478157,-0.810893936,0.366814043,0
-0.740490106,0.864824438,0.151403048,0.298451814,-0.782598597,0.70703236,2.084712921,-1.007911695,-0.339759008,0.231607474,0
0.786406212,-0.559546285,-2.83303029,1.359189494,0.76050612,-1.74294753,-0.607568792,1.56818243,1.447796418,0.938640023,1
-0.176112434,0.082987419,-0.130925805,1.128239783,-0.875842406,-0.805799655,1.010274587,-0.044361456,1.378467355,-0.671512207,1
-0.05477836,-0.922412985,0.007362681,-1.478546937,-0.487633421,-1.436253865,0.693923233,0.71658934,-1.73026273,1.333885746,1
2.497415126,0.046006387,-0.64111426,2.824330591,-1.318968498,0.020106467,0.179622273,1.34514762,0.359738975,-0.498633896,1
-0.95118437,-0.34182182,-1.006927361,0.04782532,-0.56419618,-1.494037793,1.255145788,-0.497672523,-1.268136805,-0.168259134,0
0.068371566,-1.746466726,0.331647667,-1.047157569,1.711028809,0.523960512,-0.39989999,-0.74516777,-0.104967708,0.612790742,1
-0.025494129,-0.217158807,0.058370291,-0.603858931,-0.343205927,-2.085792439,0.973726231,0.29879778,-0.773455844,1.898734981,1
0.08701648,-1.036143572,0.856737421,0.398048217,0.394579985,-0.425755605,0.450495724,-0.26175829,0.555941452,-1.904944454,0
-0.433873463,1.722155098,-0.767067455,-0.603838297,-0.447961338,-1.214806136,-2.208280776,-0.230586399,0.135859424,-0.052505069,0
-0.144878562,0.043040871,1.022841472,-0.190446186,-0.574082577,-0.281125485,0.57934676,1.412026879,-0.628143739,0.098933787,0
0.338357442,-0.992578007,0.020417167,-1.465673857,-1.769050304,0.366746408,-0.383874741,0.202280408,-0.017894977,-0.976400049,1
-0.045254302,-1.233101305,1.390972358,-1.355970345,-0.195785271,-1.042271588,0.570421173,-0.331431371,-0.51866672,0.853201545,0
0.029430592,0.516644446,-0.981325937,-1.404816944,0.107207962,-0.318846355,0.626434672,-0.079908453,0.205075339,-1.62338253,1
1.88843694,-0.164241985,0.69758697,-0.83609167,0.308009902,-1.302844764,0.452067838,-0.355974084,0.029190504,0.69797403,0
-1.232540311,-0.684491731,0.457324281,2.098221475,-0.138082335,0.591136118,-0.10697147,1.942245595,-1.747221667,0.094621045,1
-1.625544034,-2.506571571,0.297462053,0.139497796,-0.284836938,-0.10619409,3.098299434,-0.258175138,0.510124361,-0.64936482,0
0.295232575,-0.238233675,-0.410518483,1.818898532,1.177184963,0.136746647,-2.304211936,-0.361009223,2.703027564,-0.230661667,1
1.103217572,1.441942402,0.218963916,-0.841821632,-2.435312332,0.684163209,-0.814756003,0.176150452,-1.24982034,-0.26523754,1
0.033719055,0.268593581,-1.114822187,1.196910949,-0.596894785,-1.67446946,-0.10902342,0.034375309,0.160589433,1.362132404,0
-0.236448837,-0.119619624,-1.103184381,0.820553503,0.184309064,-0.420027727,-1.904674693,1.444412195,-1.227679964,-0.591278009,0
0.358344511,-1.196557929,-1.493509778,-2.123947583,0.720996953,-0.545186245,2.927270092,-0.994355066,-0.921451023,-0.56539297,1
0.243134655,-0.470203339,0.612332214,-0.97858839,-1.381591718,-1.798214739,-2.223574168,-0.518069019,-0.300980312,-0.631437027,0
1.243405797,1.22803021,-0.334802987,-1.793921113,-0.566705108,-0.599821394,-0.657134962,-0.697718904,-0.653462896,-0.386541616,1
-0.635541099,0.208322509,0.360368716,-0.910645087,1.271065326,-0.980062302,-1.617800614,0.380778071,-0.817408134,0.321291471,1
-2.403668601,1.392455941,0.672293408,-1.500476549,-1.478777124,1.672265904,-0.737379903,-0.834184849,-2.266052094,-0.350778206,1
-0.227719615,0.715493097,-1.399078428,-1.520286792,0.450962635,1.006730071,-1.571152351,1.081514086,0.037541841,1.091805339,0
-0.070220362,-2.522277917,-0.151967382,1.060143819,-0.893746019,-0.387964969,-0.176133504,-2.89951388,1.671347575,-0.90137568,1
0.505735432,-0.086701136,1.257619056,0.406056122,-0.234924272,-0.893515093,0.797850701,-1.873441304,0.64589042,-1.099044752,1
1.252283662,0.161299543,0.644123768,0.081988814,-1.752377095,-0.860729163,0.672389338,0.166655817,1.180989905,0.403274563,1
-0.966701891,-0.796064138,0.102917391,-2.314044066,1.673441886,0.441746736,1.227034597,-1.580603941,1.24456516,2.231498911,1
-1.320878355,0.771401795,0.001109945,-1.544433848,0.492883972,0.833603205,-0.601126553,1.16591652,-1.666763407,-1.494756146,0
0.136597396,0.025385278,-0.716573488,0.809594436,0.530894314,0.858139071,-0.123136435,0.602580268,-0.445650303,2.05381869,0
-0.81254577,2.105297429,0.034887947,-1.37551089,1.36807935,0.125901388,0.851124098,1.223855919,0.337955554,-0.592240845,1
0.975713378,0.000755507,0.685857819,-2.153730574,0.446981717,-0.638585825,1.653309637,0.623087348,0.239857746,0.486309993,0
-0.998440853,1.623256691,1.991370418,0.392913511,1.590403569,-0.569148199,-0.797113566,0.040924749,0.434941038,-0.393986681,0
0.53776819,0.306389482,-0.998306775,0.518793017,0.863528243,0.171469318,1.152648103,-1.217403793,0.467950422,-1.170280706,1
-1.114081358,-0.630930834,-0.942060184,-0.547995819,-0.214150311,0.837154486,-0.321159039,-1.585625707,1.140067846,-0.837090134,0
-0.058720427,0.446536507,0.199610418,1.094179548,0.479003143,-0.86130958,2.178562174,0.194333463,-0.147340227,0.963925423,0
0.249450946,0.399228193,2.492183999,-0.275121428,-0.317760894,0.116578512,1.071515936,-1.50653403,-1.965555891,-0.587115271,0
-1.633922959,-0.424831348,0.502499696,-0.890748864,-1.426826577,0.069337162,0.862543485,-1.694973439,0.820232398,0.817306204,0
0.954085102,1.218480215,2.202013925,-0.356092049,0.10957158,-0.416438433,0.001976845,1.532873356,-1.345014484,-0.861049672,0
1.377180937,1.020036507,-0.363131647,0.854402001,0.341215842,1.500274609,0.074509594,1.025632114,2.64201191,0.598099155,0
0.049328166,0.722446985,-0.365280858,2.387967706,0.180071038,-0.27293332,-0.835689005,1.097220192,0.867187413,-0.497354371,1
0.576451345,-1.508555968,0.184970575,0.452756352,1.70732981,-0.770818803,-1.278352629,-0.895427961,-1.3365685,1.336657358,0
1.548639295,0.320216578,1.221294946,0.133958381,-0.095111648,-0.333037619,-0.310390991,-1.547801556,0.264254764,-0.04033391,1
0.745360724,0.093523496,-0.162703702,-0.87119303,0.072153237,0.738237231,-1.143338991,0.087473754,0.233042952,-0.718064784,1
-0.587856305,0.230610849,-1.133421018,0.349923715,-0.895354374,1.062853693,2.337827745,-0.860756802,0.534207862,-0.726741905,1
1.040954174,-1.265258409,0.480586758,-0.872988967,-0.206984589,-1.031025275,0.822350471,-0.836980354,0.551964259,-0.344098028,0
-0.114472372,0.147755907,-0.761824672,0.210367114,1.530334564,-0.778094786,1.171810143,1.498097633,-0.816154989,-1.455054605,0
0.3019609,-0.547407523,1.868603219,0.03480754,-0.802199408,-1.147159511,1.089904959,-0.571183974,0.043828799,0.955802745,1
-0.484258352,-0.045928829,-0.01656841,0.683324512,0.590744336,-0.220113731,0.063649061,-0.371779012,-1.477612407,0.257600857,1
1.892191761,-0.883719141,-0.77302971,-0.870727772,0.724591779,0.448485454,-0.158537692,-0.918019062,0.092376792,-1.564622127,1
0.143426567,0.871524386,-1.251199137,-1.532518277,1.579437892,-0.61175964,1.135947846,-0.153997665,-0.161954817,0.438412699,0
-0.883998857,0.132497143,-0.381489415,-1.320493443,0.337482075,-0.263307807,-0.157024828,-1.210160943,1.591400368,0.876714186,0
0.964155884,-0.305444702,-1.72918289,1.952917382,-0.061097508,-0.748799796,0.416801574,1.167120788,-0.023050556,1.278575168,0
1.082999939,-1.076381187,-0.673790106,0.957537163,-2.712612564,-0.149455693,-1.430831202,-0.476553801,-0.298820089,-0.358244378,1
-0.552261252,-1.09714365,2.291911267,1.867462004,-1.16206582,1.582116751,-0.39946549,0.129187473,-0.06327396,-0.659748641,0
0.983852344,0.125886531,-0.476551423,-1.304589444,-0.893595014,-1.641380116,0.012223548,-1.196665592,-0.265560513,1.370101854,0
